old_url,ignoreDCLG page title,title,summary,body,price,order_url,publication_date,ignoretype from DCLG,publication_type,ignoreAlso detailed guidance?,ISBN,policy_1,policy_2,policy_3,policy_4,attachment_1_URL,attachment_1_title,attachment_2_URL,attachment_2_title,attachment_3_URL,attachment_3_title,attachment_4_URL,attachment_4_title,attachment_5_URL,attachment_5_title,attachment_6_URL,attachment_6_title,attachment_7_URL,attachment_7_title,attachment_8_URL,attachment_8_title,attachment_9_URL,attachment_9_title,attachment_10_URL,attachment_10_title,attachment_11_URL,attachment_11_title,attachment_12_URL,attachment_12_title,attachment_13_URL,attachment_13_title,attachment_14_URL,attachment_14_title,attachment_15_URL,attachment_15_title,attachment_16_URL,attachment_16_title,attachment_17_URL,attachment_17_title,attachment_18_URL,attachment_18_title,attachment_19_URL,attachment_19_title,attachment_20_URL,attachment_20_title,attachment_21_URL,attachment_21_title,attachment_22_URL,attachment_22_title,attachment_23_URL,attachment_23_title,attachment_24_URL,attachment_24_title,attachment_25_URL,attachment_25_title,attachment_26_URL,attachment_26_title,attachment_27_URL,attachment_27_title,attachment_28_URL,attachment_28_title,attachment_29_URL,attachment_29_title,attachment_30_URL,attachment_30_title,attachment_31_URL,attachment_31_title,attachment_32_URL,attachment_32_title,attachment_33_URL,attachment_33_title,attachment_34_URL,attachment_34_title,attachment_35_URL,attachment_35_title,attachment_36_URL,attachment_36_title
http://www.communities.gov.uk/publications/planningandbuilding/dataductinginfrastructure,Data Ducting Infrastructure for New Homes: Guidance Note,Data ducting infrastructure for new homes: guidance note,,"This document is designed and written as a guidance note to housing developers who intend or who wish to consider the laying of ducting on development sites, and within dwellings, for the delivery of data services. The guidance gives developers the opportunity to add benefits to new developments and add to the marketability of their dwellings.",Free,,3/3/2008,Good practice and guidance,guidance,Y,07BD04608,making-the-planning-system-work-more-efficiently-and-effectively,,,,http://www.communities.gov.uk/documents/planningandbuilding/pdf/dataducting.pdf,Data Ducting Infrastructure for New Homes: Guidance Note,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/planningandbuilding/codecostreview,Code for Sustainable Homes: A Cost Review,Code for sustainable homes: cost review,,"This report presents the findings of research in 2009 to update and enhance existing cost data for achieving different performance levels under the Code for Sustainable Homes (the Code).
The report updates Cost Analysis of The Code for Sustainable Homes: Final Report, published July 2008, which reported on Code cost data research undertaken in 2007. (see Related publications, below).
This report supports the Code for Sustainable Homes: Impact assessment -December 2009.

Whilst every effort has been made to develop accurate and representative cost analyses, it is important to remember that these are cost estimates and are not definitive.

The findings and recommendations in this report are those of the consultant authors and do not necessarily represent the views or proposed policies of the Department for Communities and Local Government.",Free,,3/12/2010,"Research, Reports and summaries",independent-reports,,9781409822363,improving-the-energy-efficiency-of-buildings-and-using-planning-to-protect-the-environment,,,,http://www.communities.gov.uk/documents/planningandbuilding/pdf/1501290.pdf,Code for Sustainable Homes: A Cost Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/generalconsent2008,"The Housing Grants, Construction and Regeneration Act 1996: Disabled Facilities Grant (Conditions relating to approval or payment of Grant) General Consent 2008","The Housing Grants, Construction and Regeneration Act 1996: Disabled Facilities Grant (conditions relating to approval or payment of grant) general consent 2008",,"On 8 May 2008 the Department for Communities and Local Government wrote to local authorities detailing the changes mentioned in the Disabled Facilities Grant: the Package of Changes to Modernise the Programme.

The general consent letter is introduced to reflect changes to the charge on property. The changes to the Disabled Facilities Grant came into force on 22 May 2008.",Free,,2008-05-22,Circular and official letters,circulars-letters-and-bulletins,,,providing-housing-support-for-older-and-vulnerable-people,,,,http://www.communities.gov.uk/documents/housing/pdf/generalconsent2008.pdf,Disabled Facilities Grant (Conditions relating to approval or payment of Grant) General Consent 2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/decenthome,A Decent Home: Definition and guidance for implementation,A decent home: definition and guidance,,"This guidance replaces A Decent Home: The definition and guidance for implementation published in February 2004. It has been issued to accompany the launch of the final Decent Homes bidding round for the Round 6 Arms Length Management Organisations (ALMOs) and the 2006 Housing Transfer Programme.

The guidance explains a number of Decent Homes policy amendments and seeks to clarify issues that have arisen in the implementation of the programme.",Free,,2006-06-07,Good practice and guidance,guidance,,,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/138355.pdf,A Decent Home: Definition and guidance for implementation - June 2006 update,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/hmolicensingguide,"A guide to the licensing and management provisions in Parts 2, 3 and 4 of the Housing Act 2004 - Draft",Licensing and management provisions in the Housing Act 2004: draft guidance,,"The draft guidance provides a guide to the provisions in Part 2, 3 and 4 of the Housing Act 2004. It explains the definition of a House in Multiple Occupation (HMO) for licensing purposes, the effect of the licensing provisions in parts 2 and 3 of the Act and the circumstances in which management orders can be made under Part 4.",Free,,2010-01-27,Good practice and guidance,guidance,,9781409815389,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/1446472.pdf,"A guide to the licensing and management provisions in Parts 2, 3 and 4 of the Housing Act 2004 â€“ Draft",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/lettingscodeguidance,Allocation of Accommodation: Choice Based Lettings - Code of Guidance for Local Housing Authorities,Choice-based lettings: code of guidance for local housing authorities,,This statutory code of guidance provides information about the factors which local housing authorities should take into account in framing their allocation scheme to offer a choice of accommodation to housing applicants.,Free,,2008-08-27,Good practice and guidance,guidance,,9781409804390,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/choicecodeguidance,Allocation of Accommodation: Choice Based Lettings - Code of Guidance for Local Housing Authorities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/allocationaccommodationcode,Allocation of Accommodation: Code of guidance for local housing authorities - November 2002 Revision,Allocation of accommodation: code of guidance for local housing authorities,,The First Secretary of State issued this Code of Guidance to local housing authorities (referred to in this Code of Guidance as housing authorities) in England under s169 of the Housing Act 1996 (the 1996 Act). Housing authorities are required to have regard to this guidance in exercising their functions under Part 6 of the 1996 Act.,Free,,2002-11-11,Good practice and guidance,guidance,,,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/138670.pdf,Allocation of Accommodation: Code of guidance for local housing authorities - Letter to local authorities,http://www.communities.gov.uk/documents/housing/pdf/157737.pdf,Allocation of Accommodation: Code of guidance for local housing authorities - November 2002 Revision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/approvalsteps,Approval steps for Additional and Selective Licensing Designation in England,Additional and selective licensing designation in England: approval steps,,"This guidance is a procedural document that sets out the steps that local authorities' will need to follow should they wish to seek approval for an area to be designated as either an additional or selective licensing scheme under Parts 2 or 3 of the Housing Act 2004.

This document was revised in February 2010.",Free,,2006-11-27,Good practice and guidance,guidance,,,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/154091.pdf,Approval steps for Additional and Selective Licensing Designation in England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/collectingmanaging,"Collecting, Managing and Using Housing Stock Information","Collecting, managing and using housing stock information",,"In August 2000, the Department of the Environment, Transport and the Regions (DETR, now the Department for Communities and Local Government) published guidance on collecting, managing and using housing stock information. The guidance was developed by a consortium consisting of individuals from the following companies; Hacas Consulting (now Hacas Chapman Hendy Ltd), Building Research Establishment and London Research Centre (now part of the Greater London Authority). A new annex to this guidance was published in March 2002 entitled 'Decent homes: Capturing the standard at a local level' .

The guidance is aimed at local authorities, Registered Social Landlords and other agencies involved in any aspect of a stock condition survey from identifying and specifying the requirements, management of the fieldwork through to analysing, updating and storing the collected data.",Free,,2001-03-12,Good practice and guidance,guidance,,,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/156837.pdf,"Collecting, managing and using housing stock information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/protectedareacriteria,Criteria for designating an area as a protected area for the purpose of enfranchisement under the Leasehold Reform Act 1967,Creating protected areas for enfranchisement under the Leasehold Reform Act 1967,,"Protected areas are those locations where shared ownership houses would be hard to replace if the shared owner subsequently purchased 100% shares and sold the property on the open market.

In accordance with section 302 of the Housing and Regeneration Act 2008, we are publishing the criteria which the Secretary of State will take into account in deciding which areas to designate as protected.  Applying protected areas status will ensure that properties are retained for future shared owners.",Free,,2009-08-04,Legislation and policy,policy-papers,,9781409817710,helping-people-to-buy-a-home,,,,http://www.communities.gov.uk/documents/housing/pdf/1303397,Criteria for designating an area as a protected area for the purpose of enfranchisement under the Leasehold Reform Act 1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/decenthomescapturing,"Decent Homes: Capturing the standard at the local level - A supplementary annex to Collecting, Managing and Using Housing Stock Information - A Good Practice Guide (DETR 2000)",Decent homes: capturing the standard at the local level,,"The government's policy statement The Way Forward for Housing,  published in 2001, stated that all social housing would be made decent by 2010. It would be delivered through the extra resources secured for housing in the spending reviews of 1998 and 2000 and the policies set out in The Way Forward for Housing. A decent home is one which meets the following 4 criteria:

1. it meets the current statutory minimum standard for housing
2. it is in a reasonable state of repair
3. it has reasonably modern facilities and services, and
4. it provides a reasonable degree of thermal comfort.",Free,,2002-07-04,Good practice and guidance,guidance,,,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/138361.pdf,"Capturing the Standard at the Local Level: A supplementary annex to Collecting, Managing and Using Housing Stock Information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/deliveringhousingadaptations,Delivering Housing Adaptations for Disabled People: A Good Practice Guide,Delivering housing adaptations for disabled people,,"This good practice guide, originally published in November 2004, has been amended to include a change in the law relating to childrens' means testing which came into effect in December 2005.

The primary purpose of this document is to advise local authorities on how they can establish a first class service which can deliver adaptations to the homes of disabled people in order to meet their needs and statutory entitlements.",Free,,2006-06-04,Good practice and guidance,guidance,,,providing-housing-support-for-older-and-vulnerable-people,,,,http://www.communities.gov.uk/documents/housing/pdf/138595.pdf,Delivering Housing Adaptations for Disabled People: A Good Practice Guide - June 2006 Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/demotionorders,Demotion Orders,Demotion Orders: anti-social behaviour factsheet 3,,"Local authorities, Housing Action Trusts and registered social landlords may apply to the County Court to allow a tenancy to be brought to an end by a Demotion Order. Upon granting of the order, the tenancy is replaced with a less secure form of tenancy.

The Demotion Order gives a serious warning to the tenant, since if they continue to misbehave swift action can be taken to end their tenancy. It also removes a number of their tenancy rights, thereby acting as a positive incentive to the tenant to change their behaviour: if they stop causing problems, they can regain a higher level of security and rights. The scheme provides a clear linkage between the enjoyment of the benefits and rights of security, and responsible behaviour..",Free,,2003-11-01,Good practice and guidance,guidance,,,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/138688.pdf,Demotion Orders - anti-social behaviour factsheet 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/designinggypsysites,Designing Gypsy and Traveller Sites: Good Practice Guide,Designing gypsy and traveller sites,,"This document sets out good practice in respect of the design of Gypsy and Traveller sites. It is intended to provide potential developers and existing site owners with an understanding of the design features needed to help ensure a site is successful, easy to manage and maintain, including site location, layout, size and the services and facilities need to make it operate effectively.",Free,,2008-05-15,Good practice and guidance,guidance,,978851129591,making-the-planning-system-work-more-efficiently-and-effectively,,,,http://www.communities.gov.uk/documents/housing/pdf/designinggypsysites.pdf,Designing Gypsy and Traveller Sites: Good Practice Guide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/developingvoluntary,Developing a voluntary accreditation scheme for private landlords: A guide to good practice,Developing a voluntary accreditation scheme for private landlords: guidance,,"Voluntary accreditation is a key policy measure to help well-intentioned landlords to improve standards in the private rented sector. This good practice guidance provides key good practice points and examples, and sets out the process of developing and running a scheme, and the key factors for success.

This is a priced publication available from Communities and Local Government Publications, Cambertown House, Goldthorpe Industrial Estate, Rotherham S63 9BL. Tel: 0300 123 1124, fax: 0300 123 1125, email: product@communities.gsi.gov.uk. Please quote the ISBN when ordering. Alternatively, payment can be made by credit or debit card by calling customer services on 0300 123 1124, open Monday to Friday 08 - 18. Delivery will be 5-7 days from receipt of payment.",Â£15 (free to download),,2000-08-24,Good practice and guidance,guidance,,1851124780,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/138328.pdf,Developing a voluntary accreditation scheme for private landlords: A guide to good practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/electronicsurvey,Electronic Survey of Empty Homes: Data Collection Schema,Electronic survey of empty homes: data collection schema,,"Document 1 describes the XML schema that has been designed to facilitate the collection of information from local authorities on the occupancy/vacancy state of domestic dwellings, together with the information on Council Tax exemptions and discounts that will enable the development of domestic vacancy statistics and detailed summaries as currently returned via the CTB1 process.

Document 2 is a record of the revisions made to the schema in response to comments received following the consultation on version 2-0b and to provide a log of these comments.

Document 3 is the Electronic Survey of Empty Homes Vacant Dwellings and Second Homes Survey 2007.",Free,,2007-03-30,Reports and summaries,guidance,,,increasing-the-number-of-available-homes,,,,http://www.communities.gov.uk/documents/housing/xml/152333.xml,Schema for transfer of LA Domestic Vacancy and CTB1 extracts,http://www.communities.gov.uk/documents/housing/xml/152519.xml,CommonSimpleTypes Version 1.3,http://www.communities.gov.uk/documents/housing/pdf/153382.pdf,Electronic Survey of Empty Homes: Data Collection Schema - Revisions in Response to Consultation Comments,http://www.communities.gov.uk/documents/housing/xml/154043.xml,Schema for British Standard BS7666 address types,http://www.communities.gov.uk/documents/housing/pdf/160486.pdf,Electronic Survey of Empty Homes: Data Collection Schema - Schema Description and Field Definitions,http://www.communities.gov.uk/documents/housing/pdf/320149.pdf,Electronic Survey of Empty Homes: Vacant Dwellings and Second Homes Survey 2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/residentialservicecharges,Financial Services Compensation Scheme (FSCS): Treatment of service charges for residential property,Financial Services Compensation Scheme: service charges for residential property,,"This guidance is for leaseholders and tenants paying service charges but will also be of interest to landlords, managing agents, resident management companies and others charged with the collection of service charge monies.

The guidance has been agreed with the co-operation of the Financial Services Compensation Scheme (FSCS) and sets out our understanding of how service charges would be treated in the event of a collapse of a regulated financial institution. It does not however constitute financial or legal advice, is without commitment and is not binding on either the part of the Financial Services Compensation Scheme (FSCS) or the Department for Communities and Local Government.",Free,,2009-04-17,Good practice and guidance,guidance,,9781409813163,helping-people-to-buy-a-home,,,,http://www.communities.gov.uk/documents/housing/pdf/1204271.pdf,Financial Services Compensation Scheme (FSCS): Treatment of service charges for residential property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/frameworkplanning,Framework for planning and commissioning of services related to health needs of homeless people,Planning and commissioning services for the health needs of homeless people,,"This publication provides a framework to involve local housing authorities, Directors of Adult Services, Children's Services and Social Services, Primary Care Trusts and Strategic Health Authorities, Directors of Public Health, acute, mental health and community trusts, Supporting People teams, drug and alcohol teams, prison health services and the voluntary sector in joint planning to improve access of homeless people to local health services and to promote joint commissioning of these services where appropriate.",Free,,2007-01-23,Legislation and policy,policy-papers,,,providing-housing-support-for-older-and-vulnerable-people,,,,http://www.communities.gov.uk/documents/housing/pdf/154241.pdf,Framework for planning and commissioning of services related to health needs of people who are homeless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/delegationhousingapproval,General Approval to the Delegation of Housing Management,General approval to the delegation of housing management,,"Section 27 of the Housing Act 1985 (as amended) sets out the power for local authorities to delegate their housing management functions, subject to the approval of the Secretary of State. Section 27 permits the Secretary of State to issue consent either specifically or generally.

The letter sent to chief executives of Local Authorities in England is available to download below.",Free,,2009-02-23,Circular and official letters,guidance,,,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/1153524.pdf,General Approval to the Delegation of Housing Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/guidancenote,Guidance Note on Empty Dwelling Management Orders,Empty Dwelling Management Orders: guidance,,"This guidance note is intended to assist local housing authorities in understanding the powers contained in the Housing Act 2004relating to Empty Dwelling Management Orders. It is not intended to be an authoritative interpretation of the legislation and readers must not rely on it as an authoritative source. Where there are any doubts about the interpretation of the legislation readers are strongly advised to seek their own independent legal advice.

This guidance note is intended to apply to England.",Free,,2006-07-10,Good practice and guidance,guidance,,,increasing-the-number-of-available-homes,,,,http://www.communities.gov.uk/documents/housing/pdf/151111.pdf,Guidance Note on Empty Dwelling Management Orders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/camberwellletter,Guidance following the fire case at Camberwell London,"Camberwell, London fire: guidance",,"This letter from Housing Minister John Healey to Local Housing Authorities in England sets out how the government will evaluate the fire that took place in Camberwell, London, on 3 July 2009. It also asks authorities to provide reassurance to their tenants by reminding them how to protect themselves from fire.

The Tenant Services Authority (TSA) has also written to Registered Social Landlords providing advice to them on practical measures they should take in the light of the fire",Free,,2009-07-07,Circular and official letters,circulars-letters-and-bulletins,,9781409816386,improving-the-rented-housing-sector,supporting-fire-and-rescue-authorities-to-reduce-the-number-and-impact-of-fires,,,http://www.communities.gov.uk/documents/housing/pdf/1275732.pdf,Guidance following the fire case at Camberwell London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/guidanceauthorities,Guidance for Local Authorities and Housing Management Organisations : Contracting out of Anti-social Behaviour Order functions,Contracting out of anti-social behaviour order functions,,"This guidance is statutory, but tries to avoid being prescriptive. It provides local authorities and HMOs with a framework to follow whilst allowing flexibility based on local circumstances.

It also outlines those areas which the Government expects local authorities and HMOs to have properly considered when deciding to contract out ASBO functions.

The guidance does not duplicate nor override guidance issued by the Home Office on the use of ASBOs. Rather it focuses on the contractual relationship between local authorities in their strategic role and housing managers as frontline 'deliverers'.",Free,,2007-05-11,Good practice and guidance,guidance,,,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/319953.pdf,Guidance for Local Authorities and Housing Management Organisations: Contracting out of Anti-social Behaviour Order functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/guidancearms,Guidance on Arms Length Management of Local Authority Housing - 2004 Edition,Guidance on arms length management of local authority housing: 2004 edition,,"This guidance is about the arms length management organisation (ALMO) option for local authorities that wish to improve their housing management services and seeking additional resources to invest in bringing their housing stock up to the decent homes standard. It replaces the guidance on this subject issued by the ODPM in March 2003. It covers the key policy and operational features of ALMOs, and sets out the criteria for bids for additional resources in Rounds 5 and 6 of the programme, which are for additional expenditure expected to start in 2006/07 and 2007/08 respectively.",Free,,2004-10-06,Good practice and guidance,guidance,,,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/138469.pdf,Guidance on Arms Length Management of Local Authority Housing - 2004 Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/guidancemanaging,Guidance on Managing Unauthorised Camping,Managing unauthorised camping,,"This guidance, produced jointly by the ODPM and the Home Office, provides best practice advice on managing cases of unauthorised camping.

Supplementary guidance on the new provisions in the Anti-social Behaviour Act 2003 was produced in March 2005.",Free,,2004-02-01,Good practice and guidance,guidance,,,,,,,http://www.communities.gov.uk/documents/housing/pdf/157323.pdf,Guidance on Managing Unauthorised Camping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/anti-socialbehaviourguide,Guidance on managing anti-social behaviour related to Gypsies and Travellers,Managing anti-social behaviour related to gypsies and travellers,,"This guidance has been produced to support local authorities, the police and other agencies and to encourage consistency amongst agencies in their approach to tackling anti-social behaviour associated with gypsies and travellers - whether they are the victims or the perpetrators - and sets out the powers and tools available and how they may be used.",Free,,2010-03-23,Good practice and guidance,guidance,,9781409823094,,,,,http://www.communities.gov.uk/documents/housing/pdf/1512778.pdf,Guidance on managing anti-social behaviour related to Gypsies and Travellers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/guidancestock,Guidance on stock valuation for resource accounting,Guidance on stock valuation for resource accounting,,"This guidance updates the guidance published in 2000 to local authorities on the bases and methods of valuation for housing revenue account assets for resource accounting. The guidance is appropriate for all housing revenue account valuations from April 2005 and until further guidance is issued, if appropriate.",Free,,1999-10-04,Good practice and guidance,guidance,,,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/138934.pdf,Guidance on Stock valuation for Resource Accounting - Updated and Revised July 2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/familyinterventionguide,Guidance on the use of Family Intervention Tenancies,Family intervention tenancies,,"This guidance is aimed at social landlords and their use of family intervention tenancies. These tenancies were introduced in the Housing and Regeneration Act 2008 and became available for use on 1 January 2009.

This guidance outlines what considerations social landlords, family intervention projects and other agencies involved in delivering support to households who have been involved in anti-social behaviour should make when considering the use of family intervention tenancies.",Free,,2009-01-19,Good practice and guidance,guidance,,9781409810322,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/familyinterventiontenancies.pdf,Guidance on the use of Family Intervention Tenancies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/guideeffective2,Guide on Effective Rent Arrears Management,Effective rent arrears management,,This guide supports the summary and the Improving the Effectiveness of Rent Arrears Management: Good Practice Guidance published by ODPM (now the Department for Communities and Local Government) in June 2005. It draws on the findings of research carried out by Glasgow and Heriot Watt Universities on the use of possession actions and evictions by social landlords.,Free,,2006-08-17,Good practice and guidance,guidance,,,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/151801.pdf,Guide on Effective Rent Arrears Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/unauthorisedsites,Guide to Effective Use of Enforcement Powers - Part 2: Unauthorised Development of Caravan Sites,Unauthorised development of caravan sites: using enforcement powers,,"This guidance is intended to inform planning enforcement officers, elected members of local planning authorities, and interested members of the public how the planning enforcement system can be used to prevent the stationing of caravans on land in contravention of planning control.

It does not seek to set out the detailed steps required in taking enforcement action, but instead to provide an overview of how the system can work, and tips on good practice. Detailed information on how planning enforcement powers should be used is contained in separate legislation and guidance. Information on where this can be found is at the end of the guidance.",Free,,2007-10-04,Reports and summaries,guidance,,,making-the-planning-system-work-more-efficiently-and-effectively,,,,http://www.communities.gov.uk/documents/housing/pdf/unauthoriseddevelopments.pdf,Guide to Effective Use of Enforcement Powers - Part 2: Unauthorised Development of Caravan Sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/guidesocial,Guide to Social Rent Reforms,Social rent reforms,,"In December 2000 the department published a policy statement, Quality and Choice: A Decent Home for All - The Way Forward for Housing, which proposed that rent setting in the social housing sector should be brought onto a common system based upon relative property values and local earnings levels. This guide sets out the details underpinning the policy statement and provides background information on the implications of the proposals for tenants and landlords.",Free,,2001-03-01,Good practice and guidance,guidance,,,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/139187.pdf,Guide to social rent reforms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/guideeffective,Guide to effective use of enforcement powers - Part 1: Unauthorised encampments,Unauthorised encampments: using enforcement powers,,"This document is intended for elected officals and others in the community who have an interest in how unauthorised camping by gypsies and travellers is managed in their area. It provides information  to local authority officers and landlowners on options for dealing with incidents of unauthorised camping.

This guidance was produced to meet the government's objective to ensure that the settled community and gypsies and travellers live together peacefully.",Free,,2006-02-02,Good practice and guidance,guidance,,,making-the-planning-system-work-more-efficiently-and-effectively,,,,http://www.communities.gov.uk/documents/housing/pdf/143582.pdf,Guide to effective use of enforcement powers - Part 1: Unauthorised encampments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/accommodationassessments,Gypsy and Traveller Accommodation Needs Assessments: Guidance,Gypsy and traveller accommodation needs assessments,,"This guidance aims to provide advice on carrying out an assessment of the accommodation needs of gypsies and travellers. It is not exhaustive or prescriptive. While it is recommended that the basic principles outlined here should be followed, the exact approach will need to be adapted to local circumstances.",Free,,2007-10-04,Reports and summaries,guidance,,,making-the-planning-system-work-more-efficiently-and-effectively,,,,http://www.communities.gov.uk/documents/housing/pdf/accommneedsassessments.pdf,Gypsy and Traveller Accommodation Needs Assessments: Guidance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
